track_id,genre_top,genres,genres_all
27880,[],"[10, 15, 27]","[10, 27, 12, 15]"
27881,[15],"[15, 42]","[42, 15]"
27882,[15],"[15, 42]","[42, 15]"
27883,[15],"[15, 42]","[42, 15]"
27884,[15],"[15, 42]","[42, 15]"
27885,[15],"[15, 42]","[42, 15]"
27886,[15],"[15, 42]","[42, 15]"
27887,[15],"[15, 42]","[42, 15]"
27888,[15],"[15, 42]","[42, 15]"
27889,[15],"[15, 42]","[42, 15]"
27890,[15],"[15, 42]","[42, 15]"
27891,[15],"[15, 42]","[42, 15]"
27892,[15],"[15, 42]","[42, 15]"
27893,[15],"[15, 42]","[42, 15]"
27894,[15],"[15, 42]","[42, 15]"
27895,[15],"[15, 42]","[42, 15]"
27896,[15],"[15, 42]","[42, 15]"
27897,[15],"[15, 42]","[42, 15]"
27898,[15],"[15, 42]","[42, 15]"
27899,[15],"[15, 42]","[42, 15]"
27900,[15],"[15, 42]","[42, 15]"
27901,[15],"[15, 184]","[184, 15]"
27902,[15],"[15, 184]","[184, 15]"
27903,[15],"[15, 184]","[184, 15]"
27904,[15],"[15, 184]","[184, 15]"
27905,[15],"[15, 184]","[184, 15]"
27906,[15],"[15, 184]","[184, 15]"
27907,[],"[15, 250]","[250, 38, 15]"
27908,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27909,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27910,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27911,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27912,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27913,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27914,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27915,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27916,[],"[3, 27, 33, 38, 49, 94, 103]","[33, 3, 38, 103, 12, 17, 49, 27, 94]"
27917,[38],"[38, 47, 125]","[125, 38, 47]"
27918,[],"[3, 10, 27, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 27, 94]"
27919,[],"[3, 10, 27, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 27, 94]"
27920,[],"[20, 38, 47]","[20, 38, 47]"
27921,[],"[20, 38, 47]","[20, 38, 47]"
27922,[],"[20, 38, 47]","[20, 38, 47]"
27923,[],"[20, 38, 47]","[20, 38, 47]"
27924,[],"[20, 38, 47]","[20, 38, 47]"
27925,[10],"[10, 76, 362]","[10, 76, 362]"
27926,[],"[38, 47, 49]","[49, 17, 38, 47]"
27927,[],"[38, 47, 49]","[49, 17, 38, 47]"
27928,[],"[38, 47, 49]","[49, 17, 38, 47]"
27929,[],"[38, 47, 49]","[49, 17, 38, 47]"
27930,[],"[38, 47, 49]","[49, 17, 38, 47]"
27931,[],"[38, 47, 49]","[49, 17, 38, 47]"
27932,[],"[38, 47, 49]","[49, 17, 38, 47]"
27933,[38],"[1, 38, 250]","[1, 250, 38]"
27934,[38],"[1, 38, 250]","[1, 250, 38]"
27935,[38],"[1, 38, 250]","[1, 250, 38]"
27936,[38],"[1, 38, 250]","[1, 250, 38]"
27937,[38],"[1, 38, 250]","[1, 250, 38]"
27938,[38],"[1, 38, 250]","[1, 250, 38]"
27939,[38],"[1, 38, 250]","[1, 250, 38]"
27940,[38],"[1, 38, 250]","[1, 250, 38]"
27941,[38],"[1, 38, 250]","[1, 250, 38]"
27942,[],"[15, 79, 184]","[184, 2, 79, 15]"
27943,[],"[15, 79, 184]","[184, 2, 79, 15]"
27944,[],"[15, 79, 184]","[184, 2, 79, 15]"
27945,[],"[15, 79, 184]","[184, 2, 79, 15]"
27946,[],"[15, 79, 184]","[184, 2, 79, 15]"
27947,[12],"[12, 98]","[98, 12]"
27948,[12],"[12, 98]","[98, 12]"
27949,[12],"[12, 98]","[98, 12]"
27950,[12],"[12, 98]","[98, 12]"
27951,[12],"[12, 98]","[98, 12]"
27952,[12],[98],"[98, 12]"
27953,[12],[98],"[98, 12]"
27954,[12],[98],"[98, 12]"
27955,[12],[98],"[98, 12]"
27956,[12],[98],"[98, 12]"
27957,[12],[98],"[98, 12]"
27958,[38],"[1, 38, 250]","[1, 250, 38]"
27959,[38],"[1, 38, 250]","[1, 250, 38]"
27960,[38],"[1, 38, 250]","[1, 250, 38]"
27961,[38],"[1, 38, 250]","[1, 250, 38]"
27962,[12],[98],"[98, 12]"
27963,[12],[98],"[98, 12]"
27964,[12],[98],"[98, 12]"
27965,[12],[98],"[98, 12]"
27966,[12],[98],"[98, 12]"
27967,[12],[98],"[98, 12]"
27968,[12],[98],"[98, 12]"
27969,[12],[58],"[58, 12]"
27970,[12],[58],"[58, 12]"
27971,[12],[58],"[58, 12]"
27972,[12],[58],"[58, 12]"
27973,[12],[58],"[58, 12]"
27974,[12],[58],"[58, 12]"
27975,[12],[58],"[58, 12]"
27976,[12],"[12, 66]","[66, 12]"
27977,[12],"[12, 66]","[66, 12]"
27978,[12],"[12, 66]","[66, 12]"
27979,[12],"[12, 66]","[66, 12]"
27980,[12],"[12, 66]","[66, 12]"
27981,[12],"[12, 66]","[66, 12]"
27982,[12],"[12, 66]","[66, 12]"
27983,[12],"[12, 66]","[66, 12]"
27984,[17],[33],"[33, 17]"
27985,[17],[33],"[33, 17]"
27986,[17],[33],"[33, 17]"
27987,[17],[33],"[33, 17]"
27988,[17],[33],"[33, 17]"
27989,[17],[33],"[33, 17]"
27990,[17],[33],"[33, 17]"
27991,[17],[33],"[33, 17]"
27992,[17],[33],"[33, 17]"
27993,[17],[33],"[33, 17]"
27994,[17],[33],"[33, 17]"
27995,[17],[33],"[33, 17]"
27996,[12],[58],"[58, 12]"
27997,[12],[58],"[58, 12]"
27998,[12],[58],"[58, 12]"
27999,[12],[58],"[58, 12]"
28000,[12],[58],"[58, 12]"
28001,[12],[58],"[58, 12]"
28002,[12],[58],"[58, 12]"
28003,[12],[58],"[58, 12]"
28004,[12],[58],"[58, 12]"
28005,[12],[58],"[58, 12]"
28006,[12],[58],"[58, 12]"
28007,[12],[58],"[58, 12]"
28008,[38],"[32, 38]","[32, 38]"
28009,[38],"[32, 38]","[32, 38]"
28010,[38],"[32, 38]","[32, 38]"
28011,[38],"[32, 38]","[32, 38]"
28012,[38],"[32, 38]","[32, 38]"
28013,[38],"[32, 38]","[32, 38]"
28014,[38],"[32, 38]","[32, 38]"
28015,[38],"[32, 38]","[32, 38]"
28016,[],[],[]
28017,[],"[1, 71, 89]","[89, 1, 38, 71, 12, 25]"
28018,[],"[38, 42]","[42, 38, 15]"
28019,[],"[38, 42]","[42, 38, 15]"
28020,[],"[38, 42]","[42, 38, 15]"
28021,[],"[38, 42]","[42, 38, 15]"
28022,[],"[38, 42]","[42, 38, 15]"
28023,[],"[38, 42]","[42, 38, 15]"
28024,[],"[38, 42]","[42, 38, 15]"
28025,[20],[166],"[65, 20, 166]"
28026,[12],"[26, 98]","[26, 12, 98]"
28027,[12],"[26, 98]","[26, 12, 98]"
28028,[12],"[26, 98]","[26, 12, 98]"
28029,[12],"[26, 98]","[26, 12, 98]"
28030,[12],"[26, 98]","[26, 12, 98]"
28031,[12],"[26, 98]","[26, 12, 98]"
28032,[12],"[26, 98]","[26, 12, 98]"
28033,[12],"[26, 98]","[26, 12, 98]"
28034,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28035,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28036,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28037,[],[],[]
28038,[],"[1, 15, 32]","[32, 1, 38, 15]"
28039,[38],"[1, 32, 38]","[32, 1, 38]"
28040,[38],"[1, 32, 38]","[32, 1, 38]"
28041,[38],"[1, 32, 38]","[32, 1, 38]"
28042,[38],"[1, 32, 38]","[32, 1, 38]"
28043,[],"[17, 76, 103]","[17, 10, 76, 103]"
28044,[],"[17, 76, 103]","[17, 10, 76, 103]"
28045,[],"[17, 76, 103]","[17, 10, 76, 103]"
28046,[],"[17, 76, 103]","[17, 10, 76, 103]"
28047,[],"[17, 76, 103]","[17, 10, 76, 103]"
28048,[],"[17, 76, 103]","[17, 10, 76, 103]"
28049,[],"[17, 76, 103]","[17, 10, 76, 103]"
28050,[],"[17, 76, 103]","[17, 10, 76, 103]"
28051,[],"[17, 76, 103]","[17, 10, 76, 103]"
28052,[],"[17, 76, 103]","[17, 10, 76, 103]"
28053,[],"[17, 76, 103]","[17, 10, 76, 103]"
28054,[],"[17, 76, 103]","[17, 10, 76, 103]"
28055,[],"[17, 76, 103]","[17, 10, 76, 103]"
28056,[],"[17, 76, 103]","[17, 10, 76, 103]"
28057,[],"[17, 76, 103]","[17, 10, 76, 103]"
28058,[],"[17, 76, 103]","[17, 10, 76, 103]"
28059,[],"[17, 76, 103]","[17, 10, 76, 103]"
28060,[],"[17, 76, 103]","[17, 10, 76, 103]"
28061,[],"[17, 76, 103]","[17, 10, 76, 103]"
28062,[],"[17, 76, 103]","[17, 10, 76, 103]"
28063,[],"[17, 76, 103]","[17, 10, 76, 103]"
28064,[],"[17, 76, 103]","[17, 10, 76, 103]"
28065,[],"[17, 76, 103]","[17, 10, 76, 103]"
28066,[],"[17, 76, 103]","[17, 10, 76, 103]"
28067,[],"[17, 76, 103]","[17, 10, 76, 103]"
28068,[],[],[]
28069,[12],[27],"[27, 12]"
28070,[38],"[1, 38]","[1, 38]"
28071,[],"[17, 33, 41]","[17, 41, 38, 33]"
28072,[],"[17, 33, 41]","[17, 41, 38, 33]"
28073,[],"[17, 33, 41]","[17, 41, 38, 33]"
28074,[],"[17, 33, 41]","[17, 41, 38, 33]"
28075,[],"[38, 42, 47]","[42, 47, 38, 15]"
28076,[],"[38, 42, 47]","[42, 47, 38, 15]"
28077,[],"[38, 42, 47]","[42, 47, 38, 15]"
28078,[],"[38, 42, 47]","[42, 47, 38, 15]"
28079,[],"[38, 42, 47]","[42, 47, 38, 15]"
28080,[38],"[47, 250]","[250, 38, 47]"
28081,[38],"[47, 250]","[250, 38, 47]"
28082,[38],"[47, 250]","[250, 38, 47]"
28083,[38],"[47, 250]","[250, 38, 47]"
28084,[38],"[47, 250]","[250, 38, 47]"
28085,[38],"[47, 250]","[250, 38, 47]"
28086,[38],"[1, 38]","[1, 38]"
28087,[38],"[1, 38]","[1, 38]"
28088,[38],"[1, 38]","[1, 38]"
28089,[38],"[1, 38]","[1, 38]"
28090,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28091,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28092,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28093,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28094,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28095,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28096,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28097,[],"[10, 12, 33, 76]","[33, 10, 12, 76, 17]"
28098,[],"[33, 38, 47]","[38, 33, 17, 47]"
28099,[],"[33, 38, 47]","[38, 33, 17, 47]"
28100,[],"[33, 38, 47]","[38, 33, 17, 47]"
28101,[],"[33, 38, 47]","[38, 33, 17, 47]"
28102,[],"[33, 38, 47]","[38, 33, 17, 47]"
28103,[17],[33],"[33, 17]"
28104,[17],[33],"[33, 17]"
28105,[17],[33],"[33, 17]"
28106,[17],[33],"[33, 17]"
28107,[17],[33],"[33, 17]"
28108,[17],[33],"[33, 17]"
28109,[17],[33],"[33, 17]"
28110,[17],[33],"[33, 17]"
28111,[17],[33],"[33, 17]"
28112,[17],[33],"[33, 17]"
28113,[17],[33],"[33, 17]"
28114,[17],[33],"[33, 17]"
28115,[],"[10, 103]","[17, 10, 103]"
28116,[],"[10, 103]","[17, 10, 103]"
28117,[],"[10, 103]","[17, 10, 103]"
28118,[],"[10, 103]","[17, 10, 103]"
28119,[],"[10, 103]","[17, 10, 103]"
28120,[],"[10, 103]","[17, 10, 103]"
28121,[],"[10, 103]","[17, 10, 103]"
28122,[],"[10, 103]","[17, 10, 103]"
28123,[],"[10, 103]","[17, 10, 103]"
28124,[],"[10, 103]","[17, 10, 103]"
28125,[],"[10, 103]","[17, 10, 103]"
28126,[],"[10, 103]","[17, 10, 103]"
28127,[],"[10, 103]","[17, 10, 103]"
28128,[],"[27, 38, 297]","[38, 297, 12, 15, 27]"
28129,[],"[27, 38, 297]","[38, 297, 12, 15, 27]"
28130,[],"[27, 38, 297]","[38, 297, 12, 15, 27]"
28131,[],"[27, 38, 297]","[38, 297, 12, 15, 27]"
28132,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28133,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28134,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28135,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28136,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28137,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28138,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28139,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28140,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28141,[],"[38, 74, 184]","[4, 38, 74, 15, 184]"
28142,[],"[15, 38, 183]","[183, 38, 15]"
28143,[],"[15, 38, 183]","[183, 38, 15]"
28144,[],"[15, 38, 183]","[183, 38, 15]"
28145,[],"[15, 38, 183]","[183, 38, 15]"
28146,[],"[15, 38, 183]","[183, 38, 15]"
28147,[],"[15, 38, 183]","[183, 38, 15]"
28148,[38],"[1, 32, 38]","[32, 1, 38]"
28149,[38],"[1, 32, 38]","[32, 1, 38]"
28150,[38],"[1, 32, 38]","[32, 1, 38]"
28151,[],[],[]
28152,[38],"[1, 32, 38]","[32, 1, 38]"
28153,[],"[2, 15, 38]","[2, 38, 15]"
28154,[],"[2, 15, 38]","[2, 38, 15]"
28155,[],"[2, 15, 38]","[2, 38, 15]"
28156,[],"[2, 15, 38]","[2, 38, 15]"
28157,[],"[2, 15, 38]","[2, 38, 15]"
28158,[],"[2, 15, 38]","[2, 38, 15]"
28159,[],"[2, 15, 38]","[2, 38, 15]"
28160,[15],[42],"[42, 15]"
28161,[15],[42],"[42, 15]"
28162,[15],[42],"[42, 15]"
28163,[15],[42],"[42, 15]"
28164,[15],[42],"[42, 15]"
28165,[15],[42],"[42, 15]"
28166,[15],[42],"[42, 15]"
28167,[15],"[42, 495]","[42, 495, 15]"
28168,[15],"[42, 495]","[42, 495, 15]"
28169,[15],"[42, 495]","[42, 495, 15]"
28170,[15],"[42, 495]","[42, 495, 15]"
28171,[15],"[42, 495]","[42, 495, 15]"
28172,[15],"[42, 495]","[42, 495, 15]"
28173,[15],"[42, 495]","[42, 495, 15]"
28174,[15],"[42, 495]","[42, 495, 15]"
28175,[15],"[42, 495]","[42, 495, 15]"
28176,[15],"[42, 495]","[42, 495, 15]"
28177,[15],"[42, 495]","[42, 495, 15]"
28178,[15],"[42, 495]","[42, 495, 15]"
28179,[],"[38, 42]","[42, 38, 15]"
28180,[],"[38, 42]","[42, 38, 15]"
28181,[],"[38, 42]","[42, 38, 15]"
28182,[],"[38, 42]","[42, 38, 15]"
28183,[],"[38, 42]","[42, 38, 15]"
28184,[],"[38, 42]","[42, 38, 15]"
28185,[],"[38, 42]","[42, 38, 15]"
28186,[15],"[15, 236, 495]","[495, 236, 15]"
28187,[15],"[15, 236, 495]","[495, 236, 15]"
28188,[15],"[15, 236, 495]","[495, 236, 15]"
28189,[15],"[15, 236, 495]","[495, 236, 15]"
28190,[15],"[15, 236, 495]","[495, 236, 15]"
28191,[15],"[15, 236, 495]","[495, 236, 15]"
28192,[15],"[15, 236, 495]","[495, 236, 15]"
28193,[15],"[15, 236, 495]","[495, 236, 15]"
28194,[15],"[15, 236, 495]","[495, 236, 15]"
28195,[15],"[15, 236, 495]","[495, 236, 15]"
28196,[15],"[15, 236, 495]","[495, 236, 15]"
28197,[10],[76],"[10, 76]"
28198,[],[],[]
28199,[15],[42],"[42, 15]"
28200,[15],[42],"[42, 15]"
28201,[15],[42],"[42, 15]"
28202,[15],[42],"[42, 15]"
28203,[15],[42],"[42, 15]"
28204,[15],[42],"[42, 15]"
28205,[12],[58],"[58, 12]"
28206,[12],[58],"[58, 12]"
28207,[12],[58],"[58, 12]"
28208,[12],[58],"[58, 12]"
28209,[12],[58],"[58, 12]"
28210,[12],[58],"[58, 12]"
28211,[12],[58],"[58, 12]"
28212,[12],[58],"[58, 12]"
28213,[12],[85],"[12, 85]"
28214,[12],[85],"[12, 85]"
28215,[12],[85],"[12, 85]"
28216,[12],[85],"[12, 85]"
28217,[12],[85],"[12, 85]"
28218,[12],[85],"[12, 85]"
28219,[12],[85],"[12, 85]"
28220,[12],[58],"[58, 12]"
28221,[],[],[]
28222,[12],[58],"[58, 12]"
28223,[12],[58],"[58, 12]"
28224,[12],[58],"[58, 12]"
28225,[],"[2, 47, 49]","[2, 38, 47, 49, 17]"
28226,[],"[10, 17, 103]","[17, 10, 103]"
28227,[],"[10, 17, 103]","[17, 10, 103]"
28228,[],"[10, 17, 103]","[17, 10, 103]"
28229,[],"[10, 17, 103]","[17, 10, 103]"
28230,[38],"[32, 38, 186]","[32, 186, 38]"
28231,[38],"[32, 38, 186]","[32, 186, 38]"
28232,[38],"[32, 38, 186]","[32, 186, 38]"
28233,[38],"[32, 38, 186]","[32, 186, 38]"
28234,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28235,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28236,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28237,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28238,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28239,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28240,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28241,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28242,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28243,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28244,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28245,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28246,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28247,[],"[15, 32]","[32, 38, 15]"
28248,[],"[15, 32]","[32, 38, 15]"
28249,[],"[15, 32]","[32, 38, 15]"
28250,[],"[15, 32]","[32, 38, 15]"
28251,[],"[15, 32]","[32, 38, 15]"
28252,[],"[15, 32]","[32, 38, 15]"
28253,[],"[15, 32]","[32, 38, 15]"
28254,[],"[27, 33]","[33, 27, 12, 17]"
28255,[],"[27, 33]","[33, 27, 12, 17]"
28256,[],"[27, 33]","[33, 27, 12, 17]"
28257,[],"[27, 33]","[33, 27, 12, 17]"
28258,[],"[27, 33]","[33, 27, 12, 17]"
28259,[],"[27, 33]","[33, 27, 12, 17]"
28260,[],"[27, 33]","[33, 27, 12, 17]"
28261,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28262,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28263,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28264,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28265,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28266,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28267,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28268,[],"[10, 27, 85]","[10, 27, 12, 85]"
28269,[],"[10, 27, 85]","[10, 27, 12, 85]"
28270,[],"[10, 27, 85]","[10, 27, 12, 85]"
28271,[],"[10, 27, 85]","[10, 27, 12, 85]"
28272,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28273,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28274,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28275,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28276,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28277,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28278,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28279,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28280,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28281,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28282,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28283,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28284,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28285,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28286,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28287,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28288,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28289,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28290,[],"[76, 186, 456]","[38, 456, 10, 76, 186]"
28291,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28292,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28293,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28294,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28295,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28296,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28297,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28298,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28299,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28300,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28301,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28302,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28303,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28304,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28305,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28306,[12],"[25, 27, 85]","[25, 27, 12, 85]"
28307,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28308,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28309,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28310,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28311,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28312,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28313,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28314,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28315,[],"[10, 27, 404]","[10, 12, 404, 85, 27]"
28316,[10],"[76, 362]","[10, 76, 362]"
28317,[10],"[76, 362]","[10, 76, 362]"
28318,[10],"[76, 362]","[10, 76, 362]"
28319,[10],"[76, 362]","[10, 76, 362]"
28320,[10],"[76, 362]","[10, 76, 362]"
28321,[10],"[76, 362]","[10, 76, 362]"
28322,[10],"[76, 362]","[10, 76, 362]"
28323,[10],"[76, 362]","[10, 76, 362]"
28324,[10],"[76, 362]","[10, 76, 362]"
28325,[10],"[76, 362]","[10, 76, 362]"
28326,[10],"[76, 362]","[10, 76, 362]"
28327,[10],"[76, 362]","[10, 76, 362]"
28328,[10],"[76, 362]","[10, 76, 362]"
28329,[10],"[76, 362]","[10, 76, 362]"
28330,[10],"[76, 362]","[10, 76, 362]"
28331,[12],[98],"[98, 12]"
28332,[],[],[]
28333,[],[],[]
28334,[38],"[32, 38]","[32, 38]"
28335,[38],"[32, 38]","[32, 38]"
28336,[38],[38],[38]
28337,[],"[32, 38, 183]","[32, 15, 38, 183]"
28338,[38],[38],[38]
28339,[38],[38],[38]
28340,[38],"[32, 38]","[32, 38]"
28341,[38],"[32, 38]","[32, 38]"
28342,[],[],[]
28343,[38],"[32, 224]","[32, 224, 38]"
28344,[38],"[32, 224]","[32, 224, 38]"
28345,[38],"[32, 38]","[32, 38]"
28346,[38],"[32, 38]","[32, 38]"
28347,[12],"[71, 89]","[89, 25, 12, 71]"
28348,[12],"[71, 89]","[89, 25, 12, 71]"
28349,[12],"[71, 89]","[89, 25, 12, 71]"
28350,[12],"[71, 89]","[89, 25, 12, 71]"
28351,[12],"[71, 89]","[89, 25, 12, 71]"
28352,[12],"[71, 89]","[89, 25, 12, 71]"
28353,[12],"[71, 89]","[89, 25, 12, 71]"
28354,[12],"[71, 89]","[89, 25, 12, 71]"
28355,[12],"[71, 89]","[89, 25, 12, 71]"
28356,[12],"[71, 89]","[89, 25, 12, 71]"
28357,[12],"[71, 89]","[89, 25, 12, 71]"
28358,[12],"[71, 89]","[89, 25, 12, 71]"
28359,[12],"[71, 89]","[89, 25, 12, 71]"
28360,[12],"[71, 89]","[89, 25, 12, 71]"
28361,[12],"[71, 89]","[89, 25, 12, 71]"
28362,[12],"[71, 89]","[89, 25, 12, 71]"
28363,[12],"[71, 89]","[89, 25, 12, 71]"
28364,[12],"[71, 89]","[89, 25, 12, 71]"
28365,[38],"[32, 38]","[32, 38]"
28366,[38],"[32, 38]","[32, 38]"
28367,[38],"[32, 38]","[32, 38]"
28368,[38],"[32, 38]","[32, 38]"
28369,[38],"[32, 38]","[32, 38]"
28370,[],"[32, 38, 71]","[32, 38, 71, 12, 25]"
28371,[],"[32, 38, 71]","[32, 38, 71, 12, 25]"
28372,[],"[32, 38, 71]","[32, 38, 71, 12, 25]"
28373,[38],"[32, 38]","[32, 38]"
28374,[38],"[32, 38]","[32, 38]"
28375,[38],"[32, 38]","[32, 38]"
28376,[38],"[32, 38]","[32, 38]"
28377,[38],"[32, 38]","[32, 38]"
28378,[38],"[32, 38]","[32, 38]"
28379,[38],"[32, 38]","[32, 38]"
28380,[38],"[32, 38]","[32, 38]"
28381,[38],"[32, 38]","[32, 38]"
28382,[38],"[32, 38]","[32, 38]"
28383,[38],"[32, 38]","[32, 38]"
28384,[38],"[32, 38]","[32, 38]"
28385,[38],"[32, 38]","[32, 38]"
28386,[38],"[32, 38]","[32, 38]"
28387,[38],"[32, 38]","[32, 38]"
28388,[38],"[32, 38]","[32, 38]"
28389,[38],"[32, 38]","[32, 38]"
28390,[38],"[32, 38]","[32, 38]"
28391,[38],"[32, 38]","[32, 38]"
28392,[38],"[32, 38]","[32, 38]"
28393,[38],"[32, 38]","[32, 38]"
28394,[38],"[32, 38]","[32, 38]"
28395,[],[],[]
28396,[],[],[]
28397,[38],[32],"[32, 38]"
28398,[2],[172],"[2, 172]"
28399,[2],[172],"[2, 172]"
28400,[2],[172],"[2, 172]"
28401,[2],[172],"[2, 172]"
28402,[2],[172],"[2, 172]"
28403,[2],[172],"[2, 172]"
28404,[2],[172],"[2, 172]"
28405,[2],[172],"[2, 172]"
28406,[2],[172],"[2, 172]"
28407,[2],[172],"[2, 172]"
28408,[2],[172],"[2, 172]"
28409,[2],[172],"[2, 172]"
28410,[2],[172],"[2, 172]"
28411,[2],[172],"[2, 172]"
28412,[2],[172],"[2, 172]"
28413,[21],[100],"[100, 21]"
28414,[],"[15, 19, 296]","[296, 19, 14, 15]"
28415,[],"[15, 19, 296]","[296, 19, 14, 15]"
28416,[],"[15, 19, 296]","[296, 19, 14, 15]"
28417,[38],"[32, 38]","[32, 38]"
28418,[38],"[32, 38]","[32, 38]"
28419,[38],"[32, 38]","[32, 38]"
28420,[38],"[32, 38]","[32, 38]"
28421,[38],"[32, 38]","[32, 38]"
28422,[38],"[32, 38]","[32, 38]"
28423,[38],"[32, 38]","[32, 38]"
28424,[38],"[32, 38]","[32, 38]"
